Index,Well.API,Field,Operator,Spud.Year,Max_Gas,Lat_Len,Vert_Len,Fluid,Proppant,ShalePlay
261,5.0452E+12,Grand Valley,Tep Rocky Mountain Llc,2011,357566,1665,5853,26075,930650,Mancos
262,5.0452E+12,Grand Valley,Tep Rocky Mountain Llc,2011,386057,1582,6045,49598,1001900,Mancos
263,5.0452E+12,Rulison,Tep Rocky Mountain Llc,2012,201639,1862,5670,25604,857400,Mancos
264,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,237028,2052,5622,26132,921600,Mancos
265,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,413534,2362,7362,27724,984900,Mancos
266,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,457193,1879,7955,21439,783300,Mancos
267,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,655341,2061,4540,95194,800200,Mancos
268,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,824267,2009,4851,122261,808830,Mancos
269,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,612013,2057,4850,91384,816530,Mancos
270,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,417485,1830,4412,91057,801180,Mancos
271,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,209743,2160,4015,57524,805460,Mancos
272,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,287244,1797,4230,57614,802960,Mancos
273,5.04521E+12,Parachute,Ursa Operating Company Llc,2013,683514,2037,5015,121822,802260,Mancos
274,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,88892,2200,4751,35078,1314100,Mancos
275,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,105033,1866,5136,32015,1178900,Mancos
276,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,163681,1972,6059,25060,912100,Mancos
277,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,182126,1995,6197,43928,1591800,Mancos
278,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,166403,1833,6176,22136,784900,Mancos
279,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,207915,1816,6700,54213,2009500,Mancos
280,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,175923,1842,6379,23278,808500,Mancos
281,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,251857,1962,6090,51800,1939300,Mancos
282,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,201591,1827,6454,22618,806800,Mancos
283,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2011,126818,1223,4003,19383,534000,Mancos
284,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,173826,1966,6291,27778,1031100,Mancos
285,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,316117,1910,6084,51136,1881200,Mancos
286,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,210645,1701,6590,23030,813100,Mancos
287,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,217753,1967,6119,28428,1045900,Mancos
288,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,135816,1979,6430,24295,891600,Mancos
289,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,181980,1863,6120,24874,868700,Mancos
290,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,204113,1911,6071,25265,892700,Mancos
291,5.05E+12,Mamm Creek,Tep Rocky Mountain Llc,2012,97875,2078,6548,39264,1306400,Mancos
292,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,114353,1434,7773,24196,881845,Mancos
293,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,140980,1565,7912,20020,770694,Mancos
294,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,137206,1409,7695,20392,791093,Mancos
295,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,106350,1669,7483,23423,904113,Mancos
296,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,105271,1462,7597,20233,776332,Mancos
297,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,132966,1522,7839,20686,792661,Mancos
298,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,124437,1473,7692,21716,855973,Mancos
299,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,144454,1681,8000,23484,915271,Mancos
300,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,126898,1445,7676,21467,797256,Mancos
301,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,160003,1513,7552,21924,872562,Mancos
302,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,161283,1573,7445,23589,950376,Mancos
303,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,126009,1436,7709,22480,847659,Mancos
304,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,133535,1416,7661,21167,806867,Mancos
305,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,100356,1561,7722,21330,849692,Mancos
306,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,164693,1648,7337,25144,995549,Mancos
307,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,167020,1643,7454,23667,940958,Mancos
308,5.04521E+12,Grand Valley,Laramie Energy Llc,2011,86803,1415,7786,17371,672847,Mancos
309,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,285863,1974,6908,22235,811600,Mancos
310,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,259804,1811,6811,22995,836025,Mancos
311,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,261397,1904,7121,23763,716466,Mancos
312,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,279994,1778,6914,30553,923100,Mancos
313,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,271977,1997,6575,22817,799300,Mancos
314,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,409920,2651,6140,5889,1178100,Mancos
315,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,261708,1881,7007,33195,939900,Mancos
316,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,272524,1801,6904,26160,811111,Mancos
317,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,198345,1822,6744,26404,858771,Mancos
318,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,220087,1885,6873,25098,784500,Mancos
319,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,262801,1878,6701,24464,699900,Mancos
320,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,247735,1946,6720,26966,955900,Mancos
321,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,195438,1811,6616,22179,666700,Mancos
322,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,250990,1776,6712,21298,709400,Mancos
323,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,233800,1621,6654,19266,610001,Mancos
324,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,183751,1826,6681,23182,801900,Mancos
325,5.04521E+12,Piceance Horizontal Niobrara,Caerus Piceance Llc,2011,1524165,7375,9760,334798,4987849,Mancos
326,5.04521E+12,Piceance Horizontal Niobrara,Caerus Piceance Llc,2012,933381,10403,7700,693700,15348645,Mancos
327,5.04521E+12,Piceance Horizontal Niobrara,Caerus Piceance Llc,2012,912963,10403,7900,1423445,16013180,Mancos
328,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,209446,1198,4498,16498,761400,Mancos
329,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,290747,1203,4873,18135,704000,Mancos
330,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,281882,1103,4609,17850,689050,Mancos
331,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,353193,1202,4731,18422,699762,Mancos
332,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,138899,1752,6624,15755,572600,Mancos
333,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,168571,1770,6653,22175,789550,Mancos
334,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2012,236319,1759,6737,22011,809400,Mancos
335,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,180754,1716,6624,26170,974500,Mancos
336,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,157298,1731,6633,25017,923700,Mancos
337,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,146344,1702,6646,16414,587500,Mancos
338,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,128729,1739,6705,15483,565000,Mancos
339,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,167299,2100,5792,20492,771500,Mancos
340,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,137091,2215,5682,19534,721200,Mancos
341,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,155172,2245,5643,28022,1044200,Mancos
342,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,180456,1760,6317,23242,852300,Mancos
343,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,156213,2093,5828,22182,817400,Mancos
344,5.05E+12,Parachute,Tep Rocky Mountain Llc,2012,182853,1883,6149,19433,698000,Mancos
345,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2013,172334,1758,6187,27073,1016300,Mancos
346,5.04521E+12,Grand Valley,Caerus Piceance Llc,2012,389833,3379,8344,253494,279547,Mancos
347,5.04521E+12,Grand Valley,Caerus Piceance Llc,2012,430947,3382,8364,253836,273332,Mancos
348,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,168419,1462,7516,13204,436740,Mancos
349,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,121231,1553,7045,24695,984183,Mancos
350,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,110051,1043,7520,13209,444400,Mancos
351,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,110603,1429,7080,15106,602311,Mancos
352,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,86524,1502,7006,15841,578722,Mancos
353,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,55339,1416,7622,10314,390581,Mancos
354,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,67712,1441,7538,15682,618364,Mancos
355,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,65006,1762,5369,28686,1050000,Mancos
356,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,75406,1762,5550,22550,810800,Mancos
357,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,101090,2295,4921,30560,984400,Mancos
358,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,112547,1802,5525,25249,934476,Mancos
359,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,83235,2203,5271,35528,1349100,Mancos
360,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,93553,2596,4502,37024,1353900,Mancos
361,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2013,108849,1976,5776,36600,1329400,Mancos
362,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,132550,1955,5666,35109,1258800,Mancos
363,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,83585,2195,5142,36903,1369675,Mancos
364,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,78688,1730,5832,34270,1233450,Mancos
365,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,77423,1124,3960,12202,452100,Mancos
366,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,135899,1195,3803,12443,456900,Mancos
367,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,166779,1204,3835,16708,638000,Mancos
368,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,205629,1111,3882,11700,560500,Mancos
369,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,177599,1088,4395,13419,489600,Mancos
370,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,147009,1081,3820,15535,599800,Mancos
371,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,215151,1107,3710,11878,449000,Mancos
372,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,176850,1140,3977,11555,522200,Mancos
373,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,171973,1994,3095,14806,546900,Mancos
374,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,133686,1122,4072,11234,410600,Mancos
375,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,98979,1095,3950,12220,442000,Mancos
376,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,194033,1103,3774,17119,649300,Mancos
377,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,109213,1093,4004,10911,359100,Mancos
378,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,143744,1095,4020,13493,497500,Mancos
379,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,118515,1122,4030,16333,607600,Mancos
380,5.04521E+12,Grand Valley,Caerus Piceance Llc,2012,449542,3585,7901,128430,247894,Mancos
381,5.04521E+12,Grand Valley,Caerus Piceance Llc,2012,640339,3665,7410,252732,121819,Mancos
382,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,238452,1800,5918,17406,624800,Mancos
383,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,200595,1886,6059,24158,936101,Mancos
384,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,190055,1908,6193,22799,873900,Mancos
385,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,223125,1819,6395,21841,817700,Mancos
386,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,202514,1913,5779,19857,730400,Mancos
387,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,213296,1912,5840,21549,798200,Mancos
388,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,205844,1844,6043,21997,834100,Mancos
389,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,212878,1906,6104,24780,940800,Mancos
390,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,220264,1906,5796,21607,801900,Mancos
391,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,210918,1908,5953,19621,738400,Mancos
392,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,228306,1786,6040,28475,987500,Mancos
393,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,227827,1938,5899,23232,907601,Mancos
394,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,240106,1895,5863,27435,919800,Mancos
395,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,222483,2030,5790,23941,913300,Mancos
396,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2011,224724,1911,5899,20928,628800,Mancos
397,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,236607,1820,6058,24679,1118500,Mancos
398,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,306671,1538,4152,19345,747200,Mancos
399,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,349929,1535,4297,19702,748000,Mancos
400,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,222339,1520,4086,14127,507300,Mancos
401,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,360355,1539,4243,19590,744200,Mancos
402,5.04521E+12,Grand Valley,Tep Rocky Mountain Llc,2012,338712,1513,4266,20132,759600,Mancos
403,5.04521E+12,Kokopelli,Coachman Energy Operating Company Llc,2013,169516,2743,5548,72024,1550414,Mancos
404,5.04521E+12,Kokopelli,Coachman Energy Operating Company Llc,2013,90108,2737,5280,65703,1394516,Mancos
405,5.04521E+12,Kokopelli,Coachman Energy Operating Company Llc,2013,112226,2611,5362,65777,1413795,Mancos
406,5.04521E+12,Kokopelli,Coachman Energy Operating Company Llc,2012,121497,3017,5396,72674,1553600,Mancos
407,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,103476,1858,5539,39938,1450100,Mancos
408,5.05E+12,Kokopelli,Tep Rocky Mountain Llc,2012,102046,2011,5878,35823,1074900,Mancos
409,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,61250,2106,5349,38624,1363000,Mancos
410,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,74120,1630,5763,30789,1094400,Mancos
411,5.04521E+12,Kokopelli,Tep Rocky Mountain Llc,2012,73440,2107,5406,33920,1204100,Mancos
412,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,186046,1395,5340,15253,583024,Mancos
413,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,411998,1506,5566,26305,1017160,Mancos
414,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,261402,1554,5045,21249,813664,Mancos
415,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,287892,2117,7124,56567,1435800,Mancos
416,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,390038,1932,7339,95978,2156701,Mancos
417,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,500821,2110,7412,160227,836440,Mancos
418,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,329692,2172,7139,106201,2395300,Mancos
419,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,290024,2526,6886,68849,1778400,Mancos
420,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,663569,2531,7210,164068,856500,Mancos
421,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,225740,2151,7110,56661,1398700,Mancos
422,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,237955,1937,7480,65129,1460201,Mancos
423,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,318228,1824,7344,61160,1534200,Mancos
424,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,483654,2184,7266,144495,752200,Mancos
425,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,512513,2152,7499,104424,2359100,Mancos
426,5.04521E+12,Parachute,Tep Rocky Mountain Llc,2014,348643,1749,7458,65416,1554300,Mancos
427,5.04521E+12,Piceance Horizontal Niobrara,Caerus Piceance Llc,2012,90649,2794,6419,89295,2414903,Mancos
428,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,224550,1504,5065,19162,556047,Mancos
429,5.04521E+12,Grand Valley,Laramie Energy Llc,2012,353601,1526,5103,21818,892467,Mancos
430,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,518798,2429,6463,29917,992371,Mancos
431,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,513859,2447,6241,30667,1044995,Mancos
432,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,314777,2343,6607,30614,1215800,Mancos
433,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,322042,2161,6563,26750,898908,Mancos
434,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,224611,2024,6960,27400,937700,Mancos
435,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2013,236801,2235,6311,27099,1329600,Mancos
436,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2013,159951,1828,6728,18788,730200,Mancos
437,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,385967,2163,6639,27674,1040410,Mancos
438,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2013,161414,1705,6825,23122,820200,Mancos
439,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,302515,1934,7061,25140,868400,Mancos
440,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,205745,1974,7342,28963,981100,Mancos
441,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2013,271172,2081,6417,29525,996183,Mancos
442,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2013,185788,1786,6822,21683,717900,Mancos
443,5.04521E+12,Rulison,Tep Rocky Mountain Llc,2012,221388,1899,7597,28834,968600,Mancos
444,5.04521E+12,Piceance Horizontal Niobrara,Tep Rocky Mountain Llc,2012,1992645,4290,11060,212901,3768573,Mancos
445,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,140691,1866,6837,25170,888400,Mancos
446,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,162975,1853,7439,24641,865500,Mancos
447,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,165342,1673,7090,22129,782700,Mancos
448,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,286778,2406,6292,30971,1122300,Mancos
449,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,161963,1895,6897,24072,853000,Mancos
450,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,182301,1810,6946,24306,869500,Mancos
451,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,251268,1886,7324,24023,846300,Mancos
452,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,152302,1798,7258,21827,763700,Mancos
453,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,168465,1660,7142,19663,668200,Mancos
454,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,238937,1949,5688,22453,828900,Mancos
455,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,240808,2222,5606,26928,1019600,Mancos
456,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,199014,1656,6152,19883,715100,Mancos
457,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,270968,1845,5882,22617,838100,Mancos
458,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,218599,1923,5928,21060,768900,Mancos
459,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,219999,1817,5933,27548,1001500,Mancos
460,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,146922,1853,6097,20766,766200,Mancos
461,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,181488,1904,5697,22753,822500,Mancos
462,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,252991,2293,5464,27837,1044500,Mancos
463,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,260155,1921,6022,24369,898800,Mancos
464,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,253484,1966,5570,24896,910650,Mancos
465,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,241547,1953,5742,22644,830600,Mancos
466,5.04522E+12,Rulison,Tep Rocky Mountain Llc,2013,219848,1962,5962,23707,768200,Mancos
467,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2012,367481,1657,4959,21875,825867,Mancos
468,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,181455,1559,3784,18709,707000,Mancos
469,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,184496,1487,3826,16808,622900,Mancos
470,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,142172,1511,3913,15213,554800,Mancos
471,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,208783,1430,3809,14479,518600,Mancos
472,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,194561,1528,3864,18754,712900,Mancos
473,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,190540,1634,3707,19005,719300,Mancos
474,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,136802,1564,3796,16865,621300,Mancos
475,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,162232,1541,3925,18660,703700,Mancos
476,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,179316,1380,4041,14651,552800,Mancos
477,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,223749,1396,3861,14272,534900,Mancos
478,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,285580,1569,3925,18989,722500,Mancos
479,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,269462,1545,3741,17599,664700,Mancos
480,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,270051,1512,3876,17175,625500,Mancos
481,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,202232,1447,3807,16037,595400,Mancos
482,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2012,356341,1578,4959,21092,783134,Mancos
483,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2012,337574,1196,5329,17104,652094,Mancos
484,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2012,383029,1650,5008,20371,780011,Mancos
485,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2012,360037,1080,5284,13583,511454,Mancos
486,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,196646,1704,3805,24372,901700,Mancos
487,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,290397,1638,4252,18140,656900,Mancos
488,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,272713,1623,4170,8329,707200,Mancos
489,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,222087,1664,3924,23407,883400,Mancos
490,5.04522E+12,Grand Valley,Tep Rocky Mountain Llc,2013,186115,1566,3802,21289,814600,Mancos
